year,month,day,julday,lat,lon,updep,lowdep,depth,gear,mesh,dataset_ID,Cglac1_abunm2,Cglac2_abunm2,Cglac3_abunm2,Cglac4_abunm2,Cglac5_abunm2,Cglac6_abunm2,Cglac6f_abunm2,Cglac6m_abunm2,Chypc1_abunm2,Chypc2_abunm2,Chypc3_abunm2,Chypc4_abunm2,Chypc5_abunm2,Chypc6_abunm2,Chypc6f_abunm2,Chypc6m_abunm2,Cgla_abunm2,Chyp_abunm2
1995,4,22.0,112.0,64.4255,0.5685,0.0,100.0,2535.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,80.0,168.0,320.0,96.0,432.0,,144.0,0.0,0.0,1240.0
1995,4,22.0,112.0,64.6658,0.0035,0.0,100.0,2730.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,512.0,,2048.0,0.0,0.0,0.0,0.0,40.0,664.0,,16.0,0.0,2560.0,720.0
1995,4,23.0,113.0,64.176,1.133,0.0,100.0,2416.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,24.0,616.0,240.0,2560.0,,624.0,0.0,0.0,4064.0
1995,4,24.0,114.0,62.4828,4.9353,0.0,100.0,204.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,64.0,0.0,0.0,,0.0,0.0,0.0,64.0
1995,4,29.0,119.0,62.6,4.6833,0.0,100.0,183.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,64.0,0.0,0.0,,0.0,0.0,0.0,64.0
1995,4,29.0,119.0,63.065,3.6667,0.0,100.0,965.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,32.0,0.0,,0.0,0.0,0.0,32.0
1995,4,29.0,119.0,63.1883,3.3967,0.0,100.0,1017.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,128.0,,640.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,768.0,0.0
1995,4,30.0,120.0,63.9467,1.6817,0.0,100.0,1965.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,64.0,192.0,,0.0,0.0,0.0,256.0
1995,4,30.0,120.0,64.1717,1.1417,0.0,100.0,2423.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,256.0,192.0,672.0,,1984.0,0.0,0.0,3104.0
1995,4,30.0,120.0,64.4167,0.5867,0.0,100.0,2547.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2560.0,1024.0,,0.0,0.0,0.0,3584.0000000000005
1995,4,30.0,120.0,64.6633,0.01,0.0,100.0,2690.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1536.0,0.0,,0.0,0.0,0.0,1536.0
1995,5,22.0,142.0,62.95,3.9167,50.0,200.0,827.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,12.0,0.0,92.0
1995,5,22.0,142.0,63.1917,3.4,0.0,100.0,1016.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,512.0,0.0,,0.0,0.0,0.0,512.0
1995,5,22.0,142.0,63.3167,3.1,0.0,100.0,1084.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2560.0,0.0,0.0,0.0,,0.0,0.0,0.0,2560.0
1995,5,22.0,142.0,63.6917,2.25,0.0,200.0,1482.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,384.0,396.0,0.0,24.0,0.0,0.0,1316.0
1995,5,23.0,143.0,62.3667,5.2,0.0,100.0,160.0,WP II-56 cm,180,36,0.0,0.0,0.0,512.0,1536.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2048.0,0.0
1995,5,23.0,143.0,62.7167,4.4333,50.0,100.0,187.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,8.0,8.0,,0.0,0.0,0.0,16.0
1995,6,1.0,152.0,66.325,33.65666667,0.0,65.0,65.0,Juday Net (Tropical or Large),168,30,10180.0,6130.0,2375.0,120.0,235.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19280.0,0.0
1995,6,10.0,161.0,66.325,33.65666667,0.0,65.0,65.0,Juday Net (Tropical or Large),168,30,2005.0,5015.0,3450.0,100.0,160.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10865.0,0.0
1995,6,17.0,168.0,67.0,-5.25,0.0,200.0,3000.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,264.0,1823.9999999999998,,96.0,0.0,0.0,2184.0
1995,6,17.0,168.0,78.25,34.12,0.0,100.0,190.0,WP2,180,49,,,,,,,,,0.0,0.0,5.0,106.0,112.99999999999999,,96.0,,0.0,320.0
1995,6,20.0,171.0,66.325,33.65666667,0.0,65.0,65.0,Juday Net (Tropical or Large),168,30,1000.0,3145.0,4795.0,2405.0,115.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11500.0,0.0
1995,6,20.0,171.0,67.0,-1.0,0.0,200.0,3280.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,256.0,512.0,0.0,8.0,,0.0,0.0,0.0,776.0
1995,6,20.0,171.0,73.9972,19.2128,0.0,130.0,140.0,WP II-56 cm,180,35,0.0,0.0,0.0,0.0,223.99999999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,223.99999999,0.0
1995,6,20.0,171.0,77.82,34.63,0.0,100.0,170.0,WP2,180,49,,,,,,,,,0.0,0.0,10.0,128.0,153.0,,78.0,,0.0,369.0
1995,6,23.0,174.0,77.62,34.78,0.0,100.0,120.0,WP2,180,49,,,,,,,,,114.99999999999999,354.0,18.0,104.0,170.0,,78.0,,0.0,839.0
1995,6,24.0,175.0,76.93,34.25,0.0,100.0,150.0,WP2,180,49,,,,,,,,,0.0,261.0,646.0,19.0,53.0,,51.0,,0.0,1030.0
1995,6,25.0,176.0,64.6628,0.0012,0.0,100.0,2700.0,WP II-56 cm,180,36,0.0,1024.0,0.0,4096.0,0.0,,0.0,0.0,0.0,4096.0,1024.0,1024.0,0.0,,0.0,0.0,5120.0,6144.0
1995,6,26.0,177.0,62.9465,3.9237,0.0,100.0,817.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,0.0,,0.0,512.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,512.0,0.0
1995,6,26.0,177.0,63.1892,3.4032,0.0,100.0,1005.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,512.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,512.0,0.0
1995,6,26.0,177.0,63.95,1.6765,0.0,100.0,1950.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,256.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0
1995,6,26.0,177.0,64.1763,1.1285,0.0,100.0,2420.0,WP II-56 cm,180,36,0.0,0.0,1024.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1024.0,0.0
1995,7,1.0,182.0,66.325,33.65666667,0.0,65.0,65.0,Juday Net (Tropical or Large),168,30,0.0,0.0,1095.0,16410.0,320.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17920.0,0.0
1995,7,10.0,191.0,66.325,33.65666667,0.0,65.0,65.0,Juday Net (Tropical or Large),168,30,0.0,0.0,45.0,6925.0,295.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7345.0,0.0
1995,7,12.0,193.0,63.1917,3.4,0.0,100.0,1012.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,768.0,,256.0,256.0,0.0,0.0,0.0,0.0,0.0,,256.0,0.0,1280.0,256.0
1995,7,13.0,194.0,62.6,4.6833,0.0,100.0,185.0,WP II-56 cm,180,36,0.0,0.0,0.0,128.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,128.0,0.0
1995,7,20.0,201.0,66.325,33.65666667,0.0,65.0,65.0,Juday Net (Tropical or Large),168,30,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
1995,7,30.0,211.0,66.325,33.65666667,0.0,65.0,65.0,Juday Net (Tropical or Large),168,30,0.0,0.0,0.0,1950.0,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2030.0,0.0
1995,8,20.0,232.0,66.325,33.65666667,0.0,65.0,65.0,Juday Net (Tropical or Large),168,30,0.0,0.0,0.0,4185.0,80.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4305.0,0.0
1995,8,28.0,240.0,73.5,19.3333,0.0,460.0,478.0,WP II-56 cm,180,35,0.0,0.0,0.0,6656.0000012,1536.0000001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,8191.999999000001,0.0
1995,8,28.0,240.0,74.0,19.2167,0.0,125.0,138.0,WP II-56 cm,180,35,0.0,0.0,0.0,192.0,896.0,,64.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1152.0,0.0
1995,8,30.0,242.0,66.325,33.65666667,0.0,65.0,65.0,Juday Net (Tropical or Large),168,30,0.0,0.0,0.0,1695.0,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1775.0,0.0
1995,9,11.0,254.0,66.325,33.65666667,0.0,65.0,65.0,Juday Net (Tropical or Large),168,30,0.0,0.0,0.0,765.0,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845.0,0.0
1995,9,23.0,266.0,66.325,33.65666667,0.0,65.0,65.0,Juday Net (Tropical or Large),168,30,0.0,0.0,0.0,765.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.0,0.0
1995,10,1.0,274.0,66.325,33.65666667,0.0,65.0,65.0,Juday Net (Tropical or Large),168,30,0.0,0.0,0.0,960.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.0,0.0
1995,10,3.0,276.0,72.0,19.68,0.0,300.0,309.0,WP II-56 cm,180,35,0.0,0.0,0.0,128.0000001,0.0,,0.0,0.0,0.0,0.0,128.0000001,255.9999999,128.0000001,,0.0,0.0,128.0000001,512.0000001
1995,10,4.0,277.0,73.5017,19.3283,0.0,470.0,477.0,WP II-56 cm,180,35,0.0,0.0,0.0,767.99999991,1535.99999982,,0.0,0.0,0.0,0.0,0.0,1023.9999998799999,255.99999996999998,,0.0,0.0,2304.0000001999997,1279.99999985
1995,10,4.0,277.0,73.995,19.2167,0.0,130.0,136.0,WP II-56 cm,180,35,0.0,0.0,1536.0000006,1791.9999994,3200.0000006,,63.999999960000004,0.0,0.0,0.0,0.0,192.00000000999998,192.00000000999998,,0.0,0.0,6592.0000003,384.00000001999996
1995,10,10.0,283.0,66.325,33.65666667,0.0,65.0,65.0,Juday Net (Tropical or Large),168,30,0.0,0.0,0.0,215.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0
1995,10,16.0,289.0,75.0,-3.483333333,0.0,1500.0,3660.0,Multinet,150,43,,,,,,,,,0.0,0.0,1803.8400000000001,3006.4000005,2179.6399995,,450.96000000000004,75.1600005,0.0,7516.000000499999
1995,10,19.0,292.0,66.325,33.65666667,0.0,65.0,65.0,Juday Net (Tropical or Large),168,30,0.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0
1995,10,30.0,303.0,66.325,33.65666667,0.0,65.0,65.0,Juday Net (Tropical or Large),168,30,0.0,0.0,0.0,125.0,55.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0
1995,11,15.0,319.0,66.325,33.65666667,0.0,65.0,65.0,Juday Net (Tropical or Large),168,30,0.0,0.0,0.0,40.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0
1995,12,6.0,340.0,66.325,33.65666667,0.0,65.0,65.0,Juday Net (Tropical or Large),168,30,0.0,0.0,0.0,55.0,80.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,0.0
1996,1,10.0,10.0,66.325,33.65666667,0.0,65.0,65.0,Juday Net (Tropical or Large),168,30,0.0,0.0,0.0,170.0,95.0,0.0,55.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.0
1996,2,1.0,32.0,72.25,19.6167,0.0,320.0,326.0,WP II-56 cm,180,35,0.0,0.0,0.0,0.0,64.0,,64.0,0.0,0.0,0.0,0.0,0.0,64.0,,0.0,0.0,128.0,64.0
1996,2,1.0,32.0,73.5,19.3333,0.0,470.0,476.0,WP II-56 cm,180,35,0.0,0.0,0.0,255.99999996999998,0.0,,640.0000001599999,384.00000019000004,0.0,0.0,0.0,0.0,128.00000022,,15.999999910000001,0.0,1279.99999985,144.00000013
1996,2,1.0,32.0,73.82,19.2633,0.0,240.0,245.0,WP II-56 cm,180,35,0.0,0.0,640.00000008,1408.0000000799998,256.00000008,,4224.0,0.0,0.0,0.0,0.0,127.99999992,0.0,,7.99999992,0.0,6528.0,136.00000008
1996,2,22.0,53.0,66.325,33.65666667,0.0,65.0,65.0,Juday Net (Tropical or Large),168,30,0.0,0.0,0.0,185.0,40.0,0.0,40.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,0.0
1996,2,25.0,56.0,73.4983,21.7333,0.0,440.0,458.0,Juday-36  cm,180,35,0.0,0.0,159.99999752,479.99999299999996,0.0,,319.99999504,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,959.99998556,0.0
1996,2,26.0,57.0,74.0,21.9,0.0,430.0,450.0,Juday-36  cm,180,35,0.0,0.0,0.0,1279.99998106,959.9999855799999,,639.99999053,0.0,0.0,0.0,0.0,639.99999053,0.0,,39.99999922,0.0,2879.99995717,679.9999897499999
1996,2,26.0,57.0,74.5,22.05,0.0,190.0,206.0,Juday-36  cm,180,35,0.0,0.0,1279.99998095,959.99998576,159.99999769,,319.99999519,0.0,0.0,0.0,0.0,159.99999769,0.0,,9.99999982,0.0,2719.9999594,169.99999751
1996,2,27.0,58.0,75.745,28.1483,0.0,226.0,236.0,Juday-36  cm,180,35,0.0,0.0,3039.99995398,1439.999978546,0.0,,569.999991456,0.0,0.0,0.0,0.0,69.999999034,9.999999862,,59.999999172,0.0,5049.99992466,139.999997842
1996,2,28.0,59.0,76.3,27.25,0.0,115.0,124.0,Juday-36  cm,180,35,0.0,0.0,3519.999948,4479.9999334,319.99999521,,1599.99997605,0.0,0.0,0.0,0.0,239.999996465,0.0,,9.9999998,0.0,9919.9998522,249.99999626499996
1996,2,29.0,60.0,76.4,27.25,0.0,90.0,99.0,Juday-36  cm,180,35,0.0,0.0,2719.9999593000002,2319.9999651000003,399.99999402000003,,2239.9999668,239.99999643,0.0,0.0,0.0,0.0,0.0,,19.99999971,0.0,7919.9998821,19.99999971
1996,2,29.0,60.0,76.55,26.5833,0.0,70.0,81.0,Juday-36  cm,180,35,0.0,0.0,3759.9999437,3919.9999419,399.99999403,,2399.9999639000002,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10479.999845,0.0
1996,3,1.0,61.0,76.5333,26.5333,0.0,70.0,80.0,Juday-36  cm,180,35,0.0,0.0,2959.9999562,3039.9999546,79.99999882,,1839.9999723,159.99999764,0.0,0.0,0.0,79.99999882,9.99999987,,0.0,0.0,8079.999879,89.99999869
1996,3,1.0,61.0,76.5333,26.55,0.0,70.0,83.0,Juday-36  cm,180,35,0.0,0.0,5439.9999192,6399.999904900001,399.99999403,,2799.999958,79.99999882,0.0,0.0,0.0,0.0,9.99999987,,0.0,0.0,15119.999775999999,9.99999987
1996,3,1.0,61.0,76.55,26.65,0.0,75.0,86.0,Juday-36  cm,180,35,0.0,0.0,4319.9999355,4799.9999287499995,639.99999045,,2639.999961,0.0,0.0,0.0,0.0,0.0,79.999998825,,9.999999825,0.0,12399.9998175,89.99999865
1996,3,2.0,62.0,76.5333,26.5633,0.0,75.0,86.0,Juday-36  cm,180,35,0.0,79.999998825,5359.99992,5359.99992,159.99999765,,2159.99996775,159.99999765,0.0,0.0,0.0,79.999998825,0.0,,0.0,0.0,13279.9998,79.999998825
1996,3,2.0,62.0,76.8333,27.0,0.0,100.0,105.0,Juday-36  cm,180,35,0.0,0.0,1279.999981,1679.9999750000002,79.9999988,,639.9999905,239.99999640000001,0.0,0.0,0.0,0.0,0.0,,9.9999999,0.0,3919.999942,9.9999999
1996,3,2.0,62.0,76.8333,28.5833,0.0,100.0,150.0,Juday-36  cm,180,35,0.0,0.0,1399.999979,1439.9999790000002,159.9999976,,1479.999978,39.9999994,0.0,0.0,0.0,39.9999994,0.0,,19.9999997,0.0,4519.999933,59.999999100000004
1996,3,2.0,62.0,77.15,27.0,0.0,100.0,150.0,Juday-36  cm,180,35,0.0,319.9999952,6719.999900000001,7999.999881,319.9999952,,5439.999919,319.9999952,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,21119.99969,0.0
1996,3,2.0,62.0,77.5167,27.0,0.0,100.0,150.0,Juday-36  cm,180,35,0.0,0.0,3279.999951,3359.9999500000004,399.999994,,479.99999280000003,79.9999988,0.0,0.0,0.0,0.0,19.9999997,,0.0,0.0,7599.999887,19.9999997
1996,3,3.0,63.0,76.5167,29.5167,0.0,100.0,260.0,Juday-36  cm,180,35,0.0,0.0,1299.999981,479.99999280000003,0.0,,399.999994,19.9999997,0.0,0.0,0.0,19.9999997,0.0,,0.0,0.0,2199.999967,19.9999997
1996,3,3.0,63.0,76.5333,26.5,0.0,70.0,79.0,Juday-36  cm,180,35,0.0,0.0,1279.9999807,1039.9999848,119.99999823,,839.9999874,39.99999941,0.0,0.0,0.0,0.0,39.99999941,,0.0,0.0,3319.9999504,39.99999941
1996,3,3.0,63.0,76.8333,22.9667,0.0,100.0,130.0,Juday-36  cm,180,35,0.0,0.0,1759.999974,2399.9999639999996,559.9999917,,1839.9999730000002,0.0,0.0,0.0,0.0,0.0,0.0,,9.9999999,0.0,6559.999902,9.9999999
1996,3,3.0,63.0,76.8333,24.0333,0.0,30.0,32.0,Juday-36  cm,180,35,0.0,0.0,399.9999939,549.9999918000001,69.99999897,,159.99999762000002,9.99999984,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1189.9999824,0.0
1996,3,3.0,63.0,76.8333,25.0,0.0,50.0,55.0,Juday-36  cm,180,35,0.0,0.0,299.99999555,599.9999909999999,79.9999988,,679.99999,19.9999997,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1679.9999750000002,0.0
1996,3,3.0,63.0,76.8333,26.0,0.0,65.0,70.0,Juday-36  cm,180,35,0.0,0.0,329.999995065,319.99999525,59.999999085,,419.999993725,29.999999575,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1159.9999827,0.0
1996,3,3.0,63.0,76.8667,29.5667,0.0,100.0,200.0,Juday-36  cm,180,35,0.0,0.0,2239.9999669999997,1039.999985,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,3279.999951,0.0
1996,3,3.0,63.0,77.1667,29.1,0.0,100.0,180.0,Juday-36  cm,180,35,0.0,0.0,3119.999954,1519.999977,159.9999976,,1999.99997,0.0,0.0,0.0,0.0,0.0,9.9999999,,9.9999999,0.0,6799.9998989999995,19.9999997
1996,3,5.0,65.0,76.45,25.7833,0.0,55.0,67.0,Juday-36  cm,180,35,0.0,0.0,369.999994485,519.99999227,59.999999124999995,,529.9999921149999,29.999999535,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1509.99997775,0.0
1996,3,7.0,67.0,76.2333,26.1,0.0,105.0,118.0,Juday-36  cm,180,35,0.0,0.0,3999.9999406499996,4319.99993565,159.99999760499998,,1199.9999823,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,9679.999856100001,0.0
1996,3,7.0,67.0,76.25,23.0167,0.0,60.0,60.0,Juday-36  cm,180,35,0.0,0.0,359.99999465999997,559.99999164,39.99999942,,719.9999892,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1679.9999748,0.0
1996,3,7.0,67.0,76.25,23.9833,0.0,50.0,50.0,Juday-36  cm,180,35,0.0,0.0,579.9999915,839.9999875000001,99.9999985,,459.99999315,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1979.9999705,0.0
1996,3,7.0,67.0,76.25,24.9833,0.0,60.0,60.0,Juday-36  cm,180,35,0.0,0.0,2239.9999668,3919.9999416,399.99999402000003,,2639.9999604,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,79.99999878,9199.99986,79.99999878
1996,3,7.0,67.0,76.25,26.0,0.0,100.0,100.0,Juday-36  cm,180,35,0.0,0.0,3999.99994,6159.999908000001,239.99999640000001,,1279.999981,79.9999988,0.0,0.0,0.0,0.0,0.0,,19.9999997,0.0,11759.99982,19.9999997
1996,3,7.0,67.0,76.25,27.0,0.0,100.0,145.0,Juday-36  cm,180,35,0.0,0.0,2479.9999629999998,2399.9999639999996,159.9999976,,3519.999948,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,8559.999872,0.0
1996,3,7.0,67.0,76.25,28.0,0.0,100.0,135.0,Juday-36  cm,180,35,0.0,0.0,3479.9999479999997,1919.999971,159.9999976,,479.99999280000003,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,6039.99991,0.0
1996,3,7.0,67.0,76.25,29.0,0.0,100.0,190.0,Juday-36  cm,180,35,0.0,0.0,1519.999977,1119.999983,119.99999820000001,,479.99999280000003,0.0,0.0,0.0,0.0,0.0,0.0,,19.9999997,0.0,3239.999952,19.9999997
1996,3,7.0,67.0,76.4,26.1667,0.0,100.0,107.0,Juday-36  cm,180,35,0.0,0.0,7039.999895,5279.9999210000005,799.9999881,,2399.9999639999996,319.9999952,0.0,0.0,159.9999976,0.0,0.0,,9.9999999,0.0,15839.99976,169.9999975
1996,3,8.0,68.0,75.8333,23.0,0.0,100.0,70.80825043,Juday-36  cm,180,35,0.0,0.0,999.9999851,1679.9999750000002,159.9999976,,1039.999985,39.9999994,0.0,0.0,0.0,39.9999994,0.0,,0.0,0.0,3919.999942,39.9999994
1996,3,8.0,68.0,75.8333,24.0,0.0,100.0,86.86209106,Juday-36  cm,180,35,0.0,0.0,4239.9999370000005,4719.99993,879.9999869000001,,2399.9999639999996,159.9999976,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,12399.999819999999,0.0
1996,3,8.0,68.0,75.8333,25.0,0.0,100.0,106.9838181,Juday-36  cm,180,35,0.0,0.0,4239.9999370000005,2959.999956,399.999994,,1279.999981,0.0,0.0,0.0,79.9999988,0.0,0.0,,0.0,0.0,8879.999868,79.9999988
1996,3,8.0,68.0,75.8333,26.0,0.0,100.0,117.3824921,Juday-36  cm,180,35,0.0,319.9999952,8959.999866,5439.999919,0.0,,3999.99994,159.9999976,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,18879.99972,0.0
1996,3,8.0,68.0,75.8333,27.0,0.0,100.0,197.2489014,Juday-36  cm,180,35,0.0,0.0,419.9999937,319.9999952,0.0,,879.9999869000001,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1619.999976,0.0
1996,3,8.0,68.0,75.8333,28.0,0.0,100.0,235.7638702,Juday-36  cm,180,35,0.0,19.9999997,939.9999859999999,719.9999893,19.9999997,,959.9999857,19.9999997,0.0,0.0,0.0,0.0,0.0,,9.9999999,0.0,2679.99996,9.9999999
1996,3,8.0,68.0,75.8333,29.0,0.0,100.0,274.9920349,Juday-36  cm,180,35,0.0,0.0,69.999999,39.9999994,9.9999999,,359.9999946,9.9999999,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,489.99999269999995,0.0
1996,3,9.0,69.0,71.995,19.68,0.0,300.0,306.0,WP II-56 cm,180,35,0.0,0.0,0.0,0.0,0.0,,32.0000001,0.0,0.0,0.0,0.0,0.0,0.0,,8.000000100000001,0.0,32.0000001,8.000000100000001
1996,3,9.0,69.0,73.5,19.335,0.0,470.0,481.0,WP II-56 cm,180,35,0.0,0.0,255.99999996999998,767.99999991,255.99999996999998,,1408.0000000700002,0.0,0.0,0.0,0.0,128.00000022,31.999999820000003,,24.000000099999998,8.000000190000002,2687.99999992,191.99999986
1996,3,9.0,69.0,75.5833,25.8,0.0,148.0,147.0,Juday-36  cm,180,35,0.0,0.0,5759.999914319999,5439.99991908,0.0,,4799.9999286,0.0,0.0,0.0,0.0,0.0,0.0,,9.999999916,0.0,15999.999762000001,9.999999916
1996,3,9.0,69.0,75.7667,25.75,0.0,100.0,110.0,Juday-36  cm,180,35,0.0,159.9999976,7839.999883,4319.999936,639.9999905,,2399.9999639999996,159.9999976,0.0,0.0,0.0,0.0,0.0,,159.9999976,0.0,15519.99977,159.9999976
1996,3,10.0,70.0,74.0,19.2167,0.0,135.0,140.0,WP II-56 cm,180,35,0.0,63.99999999,959.9999999849999,383.99999994,0.0,,704.0000000250001,0.0,0.0,0.0,0.0,0.0,0.0,,16.000000065000002,7.999999965000001,2111.9999994,24.00000003
1996,3,10.0,70.0,75.2667,23.3833,0.0,95.0,106.0,Juday-36  cm,180,35,0.0,0.0,4639.9999313,2799.99995815,159.999997595,,1759.99997345,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,9359.9998604,0.0
1996,3,10.0,70.0,75.3,23.9167,0.0,124.0,134.0,Juday-36  cm,180,35,0.0,0.0,5119.99992428,4319.99993584,479.99999281600003,,6399.99990504,0.0,0.0,0.0,0.0,0.0,0.0,,9.99999984,0.0,16319.9997612,9.99999984
1996,3,10.0,70.0,75.3,25.3333,0.0,165.0,175.0,Juday-36  cm,180,35,0.0,0.0,11519.999828700002,8319.99987555,319.99999515,,6399.999904650001,639.999990465,0.0,0.0,0.0,319.99999515,0.0,,0.0,0.0,27199.999595999998,319.99999515
1996,3,10.0,70.0,75.3167,24.5833,0.0,165.0,175.0,Juday-36  cm,180,35,0.0,0.0,6399.999904650001,1119.999983355,0.0,,3359.9999499,0.0,0.0,0.0,0.0,159.999997575,0.0,,9.9999999,0.0,10879.999838400001,169.99999747500001
1996,3,11.0,71.0,74.8933,22.4667,0.0,70.0,83.0,Juday-36  cm,180,35,0.0,0.0,3519.9999478000004,2159.999968,0.0,,1439.9999782,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,7119.999894,0.0
1996,3,11.0,71.0,74.9833,22.3833,0.0,75.0,85.0,Juday-36  cm,180,35,0.0,0.0,919.9999859999999,499.999992525,0.0,,59.999999100000004,9.999999825,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1489.99997775,0.0
