year,month,day,julday,lat,lon,updep,lowdep,depth,gear,mesh,dataset_ID,Cglac1_abunm2,Cglac2_abunm2,Cglac3_abunm2,Cglac4_abunm2,Cglac5_abunm2,Cglac6_abunm2,Cglac6f_abunm2,Cglac6m_abunm2,Chypc1_abunm2,Chypc2_abunm2,Chypc3_abunm2,Chypc4_abunm2,Chypc5_abunm2,Chypc6_abunm2,Chypc6f_abunm2,Chypc6m_abunm2,Cgla_abunm2,Chyp_abunm2,Cglac1_abunm2_corr,Cglac2_abunm2_corr,Cglac3_abunm2_corr,Cglac4_abunm2_corr,Cglac5_abunm2_corr,Cglac6_abunm2_corr,Cglac6f_abunm2_corr,Cglac6m_abunm2_corr,Chypc1_abunm2_corr,Chypc2_abunm2_corr,Chypc3_abunm2_corr,Chypc4_abunm2_corr,Chypc5_abunm2_corr,Chypc6_abunm2_corr,Chypc6f_abunm2_corr,Chypc6m_abunm2_corr,Cgla_abunm2_corr,Chyp_abunm2_corr
1994,7,30,211,66.325,33.65666667,0,65,65,Juday Net (Tropical or Large),168,30,0,0,0,6975,40,0,0,40,0,0,0,0,0,0,0,0,7055,0,0,0,0,6975,40,0,0,40,0,0,0,0,0,0,0,0,7055,0
1994,8,20,232,66.325,33.65666667,0,65,65,Juday Net (Tropical or Large),168,30,0,0,0,9660,80,0,0,80,0,0,0,0,0,0,0,0,9820,0,0,0,0,9660,80,0,0,80,0,0,0,0,0,0,0,0,9820,0
1994,9,1,244,66.325,33.65666667,0,65,65,Juday Net (Tropical or Large),168,30,0,0,0,4135,40,0,0,0,0,0,0,0,0,0,0,0,4175,0,0,0,0,4135,40,0,0,0,0,0,0,0,0,0,0,0,4175,0
1994,9,10,253,66.325,33.65666667,0,65,65,Juday Net (Tropical or Large),168,30,0,0,0,5520,80,0,0,40,0,0,0,0,0,0,0,0,5640,0,0,0,0,5520,80,0,0,40,0,0,0,0,0,0,0,0,5640,0
1994,9,21,264,66.325,33.65666667,0,65,65,Juday Net (Tropical or Large),168,30,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,320,0,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,320,0
1994,9,29,272,66.325,33.65666667,0,65,65,Juday Net (Tropical or Large),168,30,0,0,0,880,40,0,0,40,0,0,0,0,0,0,0,0,960,0,0,0,0,880,40,0,0,40,0,0,0,0,0,0,0,0,960,0
1994,10,10,283,66.325,33.65666667,0,65,65,Juday Net (Tropical or Large),168,30,0,0,0,210,80,0,0,40,0,0,0,0,0,0,0,0,330,0,0,0,0,210,80,0,0,40,0,0,0,0,0,0,0,0,330,0
1994,10,21,294,66.325,33.65666667,0,65,65,Juday Net (Tropical or Large),168,30,0,0,0,320,15,0,0,0,0,0,0,0,0,0,0,0,335,0,0,0,0,320,15,0,0,0,0,0,0,0,0,0,0,0,335,0
1994,11,3,307,66.325,33.65666667,0,65,65,Juday Net (Tropical or Large),168,30,0,0,0,95,40,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,95,40,0,0,0,0,0,0,0,0,0,0,0,135,0
1995,1,21,21,70.5002,20.0063,0,125,131,WP II-56 cm,180,35,0,0,0,0,40,,0,0,0,0,0,0,0,,0,0,40,0,0,0,0,0,40,,0,0,0,0,0,0,0,,0,0,40,0
1995,1,21,21,72.001,19.6883,0,295,310,WP II-56 cm,180,35,0,0,0,0,0,,15.99999996,15.99999996,0,0,0,15.99999996,0,,15.99999996,0,31.99999992,31.99999992,0,0,0,0,0,,15.99999996,15.99999996,0,0,0,15.99999996,0,,15.99999996,0,31.99999992,31.99999992
1995,1,22,22,73.4998,19.3372,0,460,479,WP II-56 cm,180,35,0,0,0,0,0,,0,0,0,0,0,0,128.0000002,,0,0,0,128.0000002,0,0,0,0,0,,0,0,0,0,0,0,128.0000002,,0,0,0,128.0000002
1995,3,8,67,72,19.68,0,290,310,WP II-56 cm,180,35,0,0,0,0,0,,8.00000003,0,0,0,0,0,0,,0,0,8.00000003,0,0,0,0,0,0,,8.00000003,0,0,0,0,0,0,,0,0,8.00000003,0
1995,3,9,68,74,19.22,0,120,136,WP II-56 cm,180,35,0,0,0,0,0,,24,0,0,0,0,0,0,,0,0,24,0,0,0,0,0,0,,24,0,0,0,0,0,0,,0,0,24,0
1995,3,18,77,63.66,2.34,0,100,1440,WP II-56 cm,180,36,0,0,0,0,0,,8,0,0,0,0,0,0,,0,0,8,0,0,0,0,0,0,,8,0,0,0,0,0,0,,0,0,8,0
1995,4,14,104,64.175,1.1333,0,100,2450,WP II-56 cm,180,36,0,0,0,0,0,,512,0,0,0,0,0,248,,56,0,512,304,0,0,0,0,0,,512,0,0,0,0,0,248,,56,0,512,304
1995,4,14,104,64.425,0.5667,0,100,2400,WP II-56 cm,180,36,0,0,0,0,0,,0,0,0,0,0,0,24,,0,0,0,24,0,0,0,0,0,,0,0,0,0,0,0,24,,0,0,0,24
1995,4,22,112,64.4255,0.5685,0,100,2535,WP II-56 cm,180,36,0,0,0,0,0,,0,0,80,168,320,96,432,,144,0,0,1240,0,0,0,0,0,,0,0,80.42354967,168.007721,320.0000903,96,432,,144,0,0,1240.431361
1995,4,22,112,64.6658,0.0035,0,100,2730,WP II-56 cm,180,36,0,0,0,0,512,,2048,0,0,0,0,40,664,,16,0,2560,720,0,0,0,0,512,,2048,0,0,0,0,40,664,,16,0,2560,720
1995,4,23,113,64.176,1.133,0,100,2416,WP II-56 cm,180,36,0,0,0,0,0,,0,0,0,24,616,240,2560,,624,0,0,4064,0,0,0,0,0,,0,0,0,24.001103,616.0001739,240,2560,,624,0,0,4064.001277
1995,4,24,114,62.4828,4.9353,0,100,204,WP II-56 cm,180,36,0,0,0,0,0,,0,0,0,0,64,0,0,,0,0,0,64,0,0,0,0,0,,0,0,0,0,64.00001806,0,0,,0,0,0,64.00001806
1995,4,29,119,62.6,4.6833,0,100,183,WP II-56 cm,180,36,0,0,0,0,0,,0,0,0,0,64,0,0,,0,0,0,64,0,0,0,0,0,,0,0,0,0,64.00001806,0,0,,0,0,0,64.00001806
1995,4,29,119,63.065,3.6667,0,100,965,WP II-56 cm,180,36,0,0,0,0,0,,0,0,0,0,0,32,0,,0,0,0,32,0,0,0,0,0,,0,0,0,0,0,32,0,,0,0,0,32
1995,4,29,119,63.1883,3.3967,0,100,1017,WP II-56 cm,180,36,0,0,0,0,128,,640,0,0,0,0,0,0,,0,0,768,0,0,0,0,0,128,,640,0,0,0,0,0,0,,0,0,768,0
1995,4,30,120,63.9467,1.6817,0,100,1965,WP II-56 cm,180,36,0,0,0,0,0,,0,0,0,0,0,64,192,,0,0,0,256,0,0,0,0,0,,0,0,0,0,0,64,192,,0,0,0,256
1995,4,30,120,64.1717,1.1417,0,100,2423,WP II-56 cm,180,36,0,0,0,0,0,,0,0,0,0,256,192,672,,1984,0,0,3104,0,0,0,0,0,,0,0,0,0,256.0000723,192,672,,1984,0,0,3104.000072
1995,4,30,120,64.4167,0.5867,0,100,2547,WP II-56 cm,180,36,0,0,0,0,0,,0,0,0,0,0,2560,1024,,0,0,0,3584,0,0,0,0,0,,0,0,0,0,0,2560,1024,,0,0,0,3584
1995,4,30,120,64.6633,0.01,0,100,2690,WP II-56 cm,180,36,0,0,0,0,0,,0,0,0,0,0,1536,0,,0,0,0,1536,0,0,0,0,0,,0,0,0,0,0,1536,0,,0,0,0,1536
1995,5,22,142,62.95,3.9167,50,200,827,WP II-56 cm,180,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,12,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,12,0,92
1995,5,22,142,63.1917,3.4,0,100,1016,WP II-56 cm,180,36,0,0,0,0,0,,0,0,0,0,0,512,0,,0,0,0,512,0,0,0,0,0,,0,0,0,0,0,512,0,,0,0,0,512
1995,5,22,142,63.3167,3.1,0,100,1084,WP II-56 cm,180,36,0,0,0,0,0,,0,0,0,2560,0,0,0,,0,0,0,2560,0,0,0,0,0,,0,0,0,2560.117653,0,0,0,,0,0,0,2560.117653
1995,5,22,142,63.6917,2.25,0,200,1482,WP II-56 cm,180,36,0,0,0,0,0,0,0,0,0,512,0,384,396,0,24,0,0,1316,0,0,0,0,0,0,0,0,0,512.0235306,0,384,396,0,24,0,0,1316.023531
1995,5,23,143,62.3667,5.2,0,100,160,WP II-56 cm,180,36,0,0,0,512,1536,,0,0,0,0,0,0,0,,0,0,2048,0,0,0,0,512,1536,,0,0,0,0,0,0,0,,0,0,2048,0
1995,5,23,143,62.7167,4.4333,50,100,187,WP II-56 cm,180,36,0,0,0,0,0,,0,0,0,0,0,8,8,,0,0,0,16,0,0,0,0,0,,0,0,0,0,0,8,8,,0,0,0,16
1995,6,1,152,66.325,33.65666667,0,65,65,Juday Net (Tropical or Large),168,30,10180,6130,2375,120,235,0,0,240,0,0,0,0,0,0,0,0,19280,0,10206.97329,6130.210887,2375.000071,120,235,0,0,240,0,0,0,0,0,0,0,0,19307.18424,0
1995,6,10,161,66.325,33.65666667,0,65,65,Juday Net (Tropical or Large),168,30,2005,5015,3450,100,160,0,0,135,0,0,0,0,0,0,0,0,10865,0,2010.312518,5015.172529,3450.000103,100,160,0,0,135,0,0,0,0,0,0,0,0,10870.48515,0
1995,6,17,168,67,-5.25,0,200,3000,WP II-56 cm,180,36,0,0,0,0,0,,0,0,0,0,0,264,1824,,96,0,0,2184,0,0,0,0,0,,0,0,0,0,0,264,1824,,96,0,0,2184
1995,6,17,168,78.25,34.12,0,100,190,WP2,180,49,,,,,,,,,0,0,5,106,113,,96,,0,320,,,,,,,,,0,0,5.000001411,106,113,,96,,0,320.0000014
1995,6,20,171,66.325,33.65666667,0,65,65,Juday Net (Tropical or Large),168,30,1000,3145,4795,2405,115,0,0,40,0,0,0,0,0,0,0,0,11500,0,1002.649635,3145.108196,4795.000144,2405,115,0,0,40,0,0,0,0,0,0,0,0,11502.75797,0
1995,6,20,171,67,-1,0,200,3280,WP II-56 cm,180,36,0,0,0,0,0,,0,0,0,256,512,0,8,,0,0,0,776,0,0,0,0,0,,0,0,0,256.0117653,512.0001445,0,8,,0,0,0,776.0119098
1995,6,20,171,73.9972,19.2128,0,130,140,WP II-56 cm,180,35,0,0,0,0,224,,0,0,0,0,0,0,0,,0,0,224,0,0,0,0,0,224,,0,0,0,0,0,0,0,,0,0,224,0
1995,6,20,171,77.82,34.63,0,100,170,WP2,180,49,,,,,,,,,0,0,10,128,153,,78,,0,369,,,,,,,,,0,0,10.00000282,128,153,,78,,0,369.0000028
1995,6,23,174,77.62,34.78,0,100,120,WP2,180,49,,,,,,,,,115,354,18,104,170,,78,,0,839,,,,,,,,,115.6088527,354.0162692,18.00000508,104,170,,78,,0,839.6251269
1995,6,24,175,76.93,34.25,0,100,150,WP2,180,49,,,,,,,,,0,261,646,19,53,,51,,0,1030,,,,,,,,,0,261.0119951,646.0001823,19,53,,51,,0,1030.012177
1995,6,25,176,64.6628,0.0012,0,100,2700,WP II-56 cm,180,36,0,1024,0,4096,0,,0,0,0,4096,1024,1024,0,,0,0,5120,6144,0,1024.126512,0,4096,0,,0,0,0,4096.188245,1024.000289,1024,0,,0,0,5120.126512,6144.188534
1995,6,26,177,62.9465,3.9237,0,100,817,WP II-56 cm,180,36,0,0,0,0,0,,0,512,0,0,0,0,0,,0,0,512,0,0,0,0,0,0,,0,512,0,0,0,0,0,,0,0,512,0
1995,6,26,177,63.1892,3.4032,0,100,1005,WP II-56 cm,180,36,0,0,0,0,512,,0,0,0,0,0,0,0,,0,0,512,0,0,0,0,0,512,,0,0,0,0,0,0,0,,0,0,512,0
1995,6,26,177,63.95,1.6765,0,100,1950,WP II-56 cm,180,36,0,0,0,0,256,,0,0,0,0,0,0,0,,0,0,256,0,0,0,0,0,256,,0,0,0,0,0,0,0,,0,0,256,0
1995,6,26,177,64.1763,1.1285,0,100,2420,WP II-56 cm,180,36,0,0,1024,0,0,,0,0,0,0,0,0,0,,0,0,1024,0,0,0,1024.000176,0,0,,0,0,0,0,0,0,0,,0,0,1024.000176,0
1995,7,1,182,66.325,33.65666667,0,65,65,Juday Net (Tropical or Large),168,30,0,0,1095,16410,320,0,0,95,0,0,0,0,0,0,0,0,17920,0,0,0,1095.000033,16410,320,0,0,95,0,0,0,0,0,0,0,0,17920.00003,0
1995,7,10,191,66.325,33.65666667,0,65,65,Juday Net (Tropical or Large),168,30,0,0,45,6925,295,0,0,80,0,0,0,0,0,0,0,0,7345,0,0,0,45.00000135,6925,295,0,0,80,0,0,0,0,0,0,0,0,7345.000001,0
1995,7,12,193,63.1917,3.4,0,100,1012,WP II-56 cm,180,36,0,0,0,0,768,,256,256,0,0,0,0,0,,256,0,1280,256,0,0,0,0,768,,256,256,0,0,0,0,0,,256,0,1280,256
1995,7,13,194,62.6,4.6833,0,100,185,WP II-56 cm,180,36,0,0,0,128,0,,0,0,0,0,0,0,0,,0,0,128,0,0,0,0,128,0,,0,0,0,0,0,0,0,,0,0,128,0
1995,7,20,201,66.325,33.65666667,0,65,65,Juday Net (Tropical or Large),168,30,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0
1995,7,30,211,66.325,33.65666667,0,65,65,Juday Net (Tropical or Large),168,30,0,0,0,1950,40,0,0,40,0,0,0,0,0,0,0,0,2030,0,0,0,0,1950,40,0,0,40,0,0,0,0,0,0,0,0,2030,0
1995,8,20,232,66.325,33.65666667,0,65,65,Juday Net (Tropical or Large),168,30,0,0,0,4185,80,0,0,40,0,0,0,0,0,0,0,0,4305,0,0,0,0,4185,80,0,0,40,0,0,0,0,0,0,0,0,4305,0
1995,8,28,240,73.5,19.3333,0,460,478,WP II-56 cm,180,35,0,0,0,6656.000001,1536,,0,0,0,0,0,0,0,,0,0,8191.999999,0,0,0,0,6656.000001,1536,,0,0,0,0,0,0,0,,0,0,8192.000001,0
1995,8,28,240,74,19.2167,0,125,138,WP II-56 cm,180,35,0,0,0,192,896,,64,0,0,0,0,0,0,,0,0,1152,0,0,0,0,192,896,,64,0,0,0,0,0,0,,0,0,1152,0
1995,8,30,242,66.325,33.65666667,0,65,65,Juday Net (Tropical or Large),168,30,0,0,0,1695,40,0,0,40,0,0,0,0,0,0,0,0,1775,0,0,0,0,1695,40,0,0,40,0,0,0,0,0,0,0,0,1775,0
1995,9,11,254,66.325,33.65666667,0,65,65,Juday Net (Tropical or Large),168,30,0,0,0,765,40,0,0,40,0,0,0,0,0,0,0,0,845,0,0,0,0,765,40,0,0,40,0,0,0,0,0,0,0,0,845,0
1995,9,23,266,66.325,33.65666667,0,65,65,Juday Net (Tropical or Large),168,30,0,0,0,765,40,0,0,0,0,0,0,0,0,0,0,0,805,0,0,0,0,765,40,0,0,0,0,0,0,0,0,0,0,0,805,0
1995,10,1,274,66.325,33.65666667,0,65,65,Juday Net (Tropical or Large),168,30,0,0,0,960,55,0,0,0,0,0,0,0,0,0,0,0,1015,0,0,0,0,960,55,0,0,0,0,0,0,0,0,0,0,0,1015,0
1995,10,3,276,72,19.68,0,300,309,WP II-56 cm,180,35,0,0,0,128.0000001,0,,0,0,0,0,128.0000001,255.9999999,128.0000001,,0,0,128.0000001,512.0000001,0,0,0,128.0000001,0,,0,0,0,0,128.0000362,255.9999999,128.0000001,,0,0,128.0000001,512.0000362
1995,10,4,277,73.5017,19.3283,0,470,477,WP II-56 cm,180,35,0,0,0,767.9999999,1536,,0,0,0,0,0,1024,256,,0,0,2304,1280,0,0,0,767.9999999,1536,,0,0,0,0,0,1024,256,,0,0,2304,1280
1995,10,4,277,73.995,19.2167,0,130,136,WP II-56 cm,180,35,0,0,1536.000001,1791.999999,3200.000001,,63.99999996,0,0,0,0,192,192,,0,0,6592,384,0,0,1536.000265,1791.999999,3200.000001,,63.99999996,0,0,0,0,192,192,,0,0,6592.000265,384
1995,10,10,283,66.325,33.65666667,0,65,65,Juday Net (Tropical or Large),168,30,0,0,0,215,0,0,0,40,0,0,0,0,0,0,0,0,255,0,0,0,0,215,0,0,0,40,0,0,0,0,0,0,0,0,255,0
1995,10,16,289,75,-3.483333333,0,1500,3660,Multinet,150,43,,,,,,,,,0,0,1803.84,3006.400001,2179.64,,450.96,75.1600005,0,7516,,,,,,,,,0,0,1803.840004,3006.400001,2179.64,,450.96,75.1600005,0,7516.000005
1995,10,19,292,66.325,33.65666667,0,65,65,Juday Net (Tropical or Large),168,30,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,175,0
1995,10,30,303,66.325,33.65666667,0,65,65,Juday Net (Tropical or Large),168,30,0,0,0,125,55,0,0,40,0,0,0,0,0,0,0,0,220,0,0,0,0,125,55,0,0,40,0,0,0,0,0,0,0,0,220,0
1995,11,15,319,66.325,33.65666667,0,65,65,Juday Net (Tropical or Large),168,30,0,0,0,40,0,0,40,40,0,0,0,0,0,0,0,0,120,0,0,0,0,40,0,0,40,40,0,0,0,0,0,0,0,0,120,0
1995,12,6,340,66.325,33.65666667,0,65,65,Juday Net (Tropical or Large),168,30,0,0,0,55,80,0,40,40,0,0,0,0,0,0,0,0,215,0,0,0,0,55,80,0,40,40,0,0,0,0,0,0,0,0,215,0
1996,1,10,10,66.325,33.65666667,0,65,65,Juday Net (Tropical or Large),168,30,0,0,0,170,95,0,55,260,0,0,0,0,0,0,0,0,580,0,0,0,0,170,95,0,55,260,0,0,0,0,0,0,0,0,580,0
1996,2,1,32,72.25,19.6167,0,320,326,WP II-56 cm,180,35,0,0,0,0,64,,64,0,0,0,0,0,64,,0,0,128,64,0,0,0,0,64,,64,0,0,0,0,0,64,,0,0,128,64
1996,2,1,32,73.5,19.3333,0,470,476,WP II-56 cm,180,35,0,0,0,256,0,,640.0000002,384.0000002,0,0,0,0,128.0000002,,15.99999991,0,1280,144.0000001,0,0,0,256,0,,640.0000002,384.0000002,0,0,0,0,128.0000002,,15.99999991,0,1280,144.0000001
1996,2,1,32,73.82,19.2633,0,240,245,WP II-56 cm,180,35,0,0,640.0000001,1408,256.0000001,,4224,0,0,0,0,127.9999999,0,,7.99999992,0,6528,136.0000001,0,0,640.0001102,1408,256.0000001,,4224,0,0,0,0,127.9999999,0,,7.99999992,0,6528.00011,135.9999998
1996,2,22,53,66.325,33.65666667,0,65,65,Juday Net (Tropical or Large),168,30,0,0,0,185,40,0,40,290,0,0,0,0,0,0,0,0,555,0,0,0,0,185,40,0,40,290,0,0,0,0,0,0,0,0,555,0
1996,2,25,56,73.4983,21.7333,0,440,458,Juday-36  cm,180,35,0,0,159.9999975,479.999993,0,,319.999995,0,0,0,0,0,0,,0,0,959.9999856,0,0,0,160.0000251,479.999993,0,,319.999995,0,0,0,0,0,0,,0,0,960.0000131,0
1996,2,26,57,74,21.9,0,430,450,Juday-36  cm,180,35,0,0,0,1279.999981,959.9999856,,639.9999905,0,0,0,0,639.9999905,0,,39.99999922,0,2879.999957,679.9999897,0,0,0,1279.999981,959.9999856,,639.9999905,0,0,0,0,639.9999905,0,,39.99999922,0,2879.999957,679.9999897
1996,2,26,57,74.5,22.05,0,190,206,Juday-36  cm,180,35,0,0,1279.999981,959.9999858,159.9999977,,319.9999952,0,0,0,0,159.9999977,0,,9.99999982,0,2719.999959,169.9999975,0,0,1280.000201,959.9999858,159.9999977,,319.9999952,0,0,0,0,159.9999977,0,,9.99999982,0,2720.00018,169.9999975
1996,2,27,58,75.745,28.1483,0,226,236,Juday-36  cm,180,35,0,0,3039.999954,1439.999979,0,,569.9999915,0,0,0,0,69.99999903,9.999999862,,59.99999917,0,5049.999925,139.9999978,0,0,3040.000477,1439.999979,0,,569.9999915,0,0,0,0,69.99999903,9.999999862,,59.99999917,0,5050.000447,139.9999981
1996,2,28,59,76.3,27.25,0,115,124,Juday-36  cm,180,35,0,0,3519.999948,4479.999933,319.9999952,,1599.999976,0,0,0,0,239.9999965,0,,9.9999998,0,9919.999852,249.9999963,0,0,3520.000554,4479.999933,319.9999952,,1599.999976,0,0,0,0,239.9999965,0,,9.9999998,0,9920.000459,249.9999963
1996,2,29,60,76.4,27.25,0,90,99,Juday-36  cm,180,35,0,0,2719.999959,2319.999965,399.999994,,2239.999967,239.9999964,0,0,0,0,0,,19.99999971,0,7919.999882,19.99999971,0,0,2720.000428,2319.999965,399.999994,,2239.999967,239.9999964,0,0,0,0,0,,19.99999971,0,7920.00035,19.99999971
1996,2,29,60,76.55,26.5833,0,70,81,Juday-36  cm,180,35,0,0,3759.999944,3919.999942,399.999994,,2399.999964,0,0,0,0,0,0,,0,0,10479.99985,0,0,0,3760.000591,3919.999942,399.999994,,2399.999964,0,0,0,0,0,0,,0,0,10480.00049,0
1996,3,1,61,76.5333,26.5333,0,70,80,Juday-36  cm,180,35,0,0,2959.999956,3039.999955,79.99999882,,1839.999972,159.9999976,0,0,0,79.99999882,9.99999987,,0,0,8079.999879,89.99999869,0,0,2960.000466,3039.999955,79.99999882,,1839.999972,159.9999976,0,0,0,79.99999882,9.99999987,,0,0,8080.000389,89.99999869
1996,3,1,61,76.5333,26.55,0,70,83,Juday-36  cm,180,35,0,0,5439.999919,6399.999905,399.999994,,2799.999958,79.99999882,0,0,0,0,9.99999987,,0,0,15119.99978,9.99999987,0,0,5440.000856,6399.999905,399.999994,,2799.999958,79.99999882,0,0,0,0,9.99999987,,0,0,15120.00071,9.99999987
1996,3,1,61,76.55,26.65,0,75,86,Juday-36  cm,180,35,0,0,4319.999936,4799.999929,639.9999905,,2639.999961,0,0,0,0,0,79.99999883,,9.999999825,0,12399.99982,89.99999865,0,0,4320.000679,4799.999929,639.9999905,,2639.999961,0,0,0,0,0,79.99999883,,9.999999825,0,12400.00056,89.99999865
1996,3,2,62,76.5333,26.5633,0,75,86,Juday-36  cm,180,35,0,79.99999883,5359.99992,5359.99992,159.9999977,,2159.999968,159.9999977,0,0,0,79.99999883,0,,0,0,13279.9998,79.99999883,0,80.00988259,5360.000843,5359.99992,159.9999977,,2159.999968,159.9999977,0,0,0,79.99999883,0,,0,0,13280.01061,79.99999883
1996,3,2,62,76.8333,27,0,100,105,Juday-36  cm,180,35,0,0,1279.999981,1679.999975,79.9999988,,639.9999905,239.9999964,0,0,0,0,0,,9.9999999,0,3919.999942,9.9999999,0,0,1280.000201,1679.999975,79.9999988,,639.9999905,239.9999964,0,0,0,0,0,,9.9999999,0,3920.000162,9.9999999
1996,3,2,62,76.8333,28.5833,0,100,150,Juday-36  cm,180,35,0,0,1399.999979,1439.999979,159.9999976,,1479.999978,39.9999994,0,0,0,39.9999994,0,,19.9999997,0,4519.999933,59.9999991,0,0,1400.00022,1439.999979,159.9999976,,1479.999978,39.9999994,0,0,0,39.9999994,0,,19.9999997,0,4520.000174,59.9999991
1996,3,2,62,77.15,27,0,100,150,Juday-36  cm,180,35,0,319.9999952,6719.9999,7999.999881,319.9999952,,5439.999919,319.9999952,0,0,0,0,0,,0,0,21119.99969,0,0,320.0395302,6720.001057,7999.999881,319.9999952,,5439.999919,319.9999952,0,0,0,0,0,,0,0,21120.04038,0
1996,3,2,62,77.5167,27,0,100,150,Juday-36  cm,180,35,0,0,3279.999951,3359.99995,399.999994,,479.9999928,79.9999988,0,0,0,0,19.9999997,,0,0,7599.999887,19.9999997,0,0,3280.000516,3359.99995,399.999994,,479.9999928,79.9999988,0,0,0,0,19.9999997,,0,0,7600.000451,19.9999997
1996,3,3,63,76.5167,29.5167,0,100,260,Juday-36  cm,180,35,0,0,1299.999981,479.9999928,0,,399.999994,19.9999997,0,0,0,19.9999997,0,,0,0,2199.999967,19.9999997,0,0,1300.000205,479.9999928,0,,399.999994,19.9999997,0,0,0,19.9999997,0,,0,0,2200.000191,19.9999997
1996,3,3,63,76.5333,26.5,0,70,79,Juday-36  cm,180,35,0,0,1279.999981,1039.999985,119.9999982,,839.9999874,39.99999941,0,0,0,0,39.99999941,,0,0,3319.99995,39.99999941,0,0,1280.000201,1039.999985,119.9999982,,839.9999874,39.99999941,0,0,0,0,39.99999941,,0,0,3320.000171,39.99999941
1996,3,3,63,76.8333,22.9667,0,100,130,Juday-36  cm,180,35,0,0,1759.999974,2399.999964,559.9999917,,1839.999973,0,0,0,0,0,0,,9.9999999,0,6559.999902,9.9999999,0,0,1760.000277,2399.999964,559.9999917,,1839.999973,0,0,0,0,0,0,,9.9999999,0,6560.000206,9.9999999
1996,3,3,63,76.8333,24.0333,0,30,32,Juday-36  cm,180,35,0,0,399.9999939,549.9999918,69.99999897,,159.9999976,9.99999984,0,0,0,0,0,,0,0,1189.999982,0,0,0,400.0000628,549.9999918,69.99999897,,159.9999976,9.99999984,0,0,0,0,0,,0,0,1190.000051,0
1996,3,3,63,76.8333,25,0,50,55,Juday-36  cm,180,35,0,0,299.9999956,599.999991,79.9999988,,679.99999,19.9999997,0,0,0,0,0,,0,0,1679.999975,0,0,0,300.0000472,599.999991,79.9999988,,679.99999,19.9999997,0,0,0,0,0,,0,0,1680.000027,0
1996,3,3,63,76.8333,26,0,65,70,Juday-36  cm,180,35,0,0,329.9999951,319.9999953,59.99999909,,419.9999937,29.99999958,0,0,0,0,0,,0,0,1159.999983,0,0,0,330.0000519,319.9999953,59.99999909,,419.9999937,29.99999958,0,0,0,0,0,,0,0,1160.00004,0
1996,3,3,63,76.8667,29.5667,0,100,200,Juday-36  cm,180,35,0,0,2239.999967,1039.999985,0,,0,0,0,0,0,0,0,,0,0,3279.999951,0,0,0,2240.000353,1039.999985,0,,0,0,0,0,0,0,0,,0,0,3280.000338,0
1996,3,3,63,77.1667,29.1,0,100,180,Juday-36  cm,180,35,0,0,3119.999954,1519.999977,159.9999976,,1999.99997,0,0,0,0,0,9.9999999,,9.9999999,0,6799.999899,19.9999997,0,0,3120.000491,1519.999977,159.9999976,,1999.99997,0,0,0,0,0,9.9999999,,9.9999999,0,6800.000436,19.9999998
1996,3,5,65,76.45,25.7833,0,55,67,Juday-36  cm,180,35,0,0,369.9999945,519.9999923,59.99999912,,529.9999921,29.99999954,0,0,0,0,0,,0,0,1509.999978,0,0,0,370.0000582,519.9999923,59.99999912,,529.9999921,29.99999954,0,0,0,0,0,,0,0,1510.000041,0
1996,3,7,67,76.2333,26.1,0,105,118,Juday-36  cm,180,35,0,0,3999.999941,4319.999936,159.9999976,,1199.999982,0,0,0,0,0,0,,0,0,9679.999856,0,0,0,4000.000629,4319.999936,159.9999976,,1199.999982,0,0,0,0,0,0,,0,0,9680.000545,0
1996,3,7,67,76.25,23.0167,0,60,60,Juday-36  cm,180,35,0,0,359.9999947,559.9999916,39.99999942,,719.9999892,0,0,0,0,0,0,,0,0,1679.999975,0,0,0,360.0000566,559.9999916,39.99999942,,719.9999892,0,0,0,0,0,0,,0,0,1680.000037,0
1996,3,7,67,76.25,23.9833,0,50,50,Juday-36  cm,180,35,0,0,579.9999915,839.9999875,99.9999985,,459.9999932,0,0,0,0,0,0,,0,0,1979.999971,0,0,0,580.0000913,839.9999875,99.9999985,,459.9999932,0,0,0,0,0,0,,0,0,1980.00007,0
1996,3,7,67,76.25,24.9833,0,60,60,Juday-36  cm,180,35,0,0,2239.999967,3919.999942,399.999994,,2639.99996,0,0,0,0,0,0,,0,79.99999878,9199.99986,79.99999878,0,0,2240.000352,3919.999942,399.999994,,2639.99996,0,0,0,0,0,0,,0,79.99999878,9200.000248,79.99999878
1996,3,7,67,76.25,26,0,100,100,Juday-36  cm,180,35,0,0,3999.99994,6159.999908,239.9999964,,1279.999981,79.9999988,0,0,0,0,0,,19.9999997,0,11759.99982,19.9999997,0,0,4000.000629,6159.999908,239.9999964,,1279.999981,79.9999988,0,0,0,0,0,,19.9999997,0,11760.00051,19.9999997
